heart_rate,mean_hr,mean_rr,median_rr,sdnn,rmssd,sdsd,nn20,nn50,pnn20,pnn50,cvnn,rr_variance,rr_range,lf_power,hf_power,total_power,lf_hf_ratio,lf_nu,hf_nu,peak_frequency,spectral_entropy,psd_mean,psd_std,ecg_wav_energy_L0,ecg_wav_energy_L1,ecg_wav_energy_L2,ecg_wav_energy_L3,ecg_wav_energy_L4,ppg_wav_energy_L0,ppg_wav_energy_L1,ppg_wav_energy_L2,ppg_wav_energy_L3,ppg_wav_energy_L4,ecg_app_entropy,ecg_svd_entropy,ecg_spectral_entropy,ecg_higuchi_fd,ecg_katz_fd,ecg_detrended_fluctuation,ecg_sampen,ecg_perm_entropy,ecg_hjorth_mobility,ecg_hjorth_complexity,ppg_sampen,ppg_perm_entropy,ppg_hjorth_mobility,ppg_hjorth_complexity,ecg_mean,ecg_std,ppg_mean,ppg_std,ppg_min,ppg_max,pulse_rate,pulse_interval_mean,pulse_interval_std,pulse_amplitude,pulse_amplitude_std,ppg_variance,ppg_rms,ppg_skewness,ppg_kurtosis,ppg_iqr,ppg_energy,ppg_dominant_freq,ppg_bandpower,ppg_spectral_entropy,ppg_app_entropy,ppg_svd_entropy,ppg_higuchi_fd,ppg_katz_fd,ppg_dfa,ecg_hjorth_activity,ppg_hjorth_activity,baevsky_index,ecg_sqi,ppg_sqi,subject,label,resp_rate_mean,resp_rate_std,resp_interval_cv,resp_interval_iqr,resp_amplitude_std,resp_amplitude_skew,resp_amplitude_kurtosis
147.4983928,147.4983928,453.2637363,397.8571429,164.8058879,213.2777326,213.2758926,122,114,0.945736434,0.88372093,0.36359822,27160.98068,642.8571429,0.000793714,0.004961942,0.005755656,0.159960395,0.1379016,0.862098382,0.5,4.772230393,0.013698808,0.008752368,677.3130099,8.305713383,34.66375627,11.56987712,1.158865052,12337235.87,4239.680119,1006.48941,410.7742561,570.3141326,0.184821039,0.714219597,0.354507867,1.314373989,2.623407083,0.969782442,0.108912477,0.734564882,0.186733626,4.593166271,0.03784569,0.391933266,0.021979765,44.56810324,-0.026102175,0.129453135,-0.921415837,17.03614517,-49.57939352,42.20975937,84.1439771,0.748643761,0.22605348,18.22881098,6.220467891,290.2302424,17.0610448,-0.468986831,-0.709994284,26.04476851,12225328.48,1.3671875,263.1365148,2.075520003,0.045990641,0.159262819,1.001813487,1.790248685,1.413504498,0.016758114,290.2302424,2.44e-05,2.183333333,1.333333333,14,4,17.696687105282436,2.9823217552540666,0.1907382200846205,0.8528571428571428,3.202959018411107,0.22774228479008893,-0.7824830394982527
146.2853571,146.2853571,458.8791209,397.8571429,170.4085943,211.6526304,211.6367661,125,121,0.968992248,0.937984496,0.371358352,29039.089,685.7142857,0.001632945,0.004546315,0.00617926,0.359179814,0.264262175,0.735737809,0.4375,4.801911825,0.014769656,0.008047959,664.6428666,7.962395381,34.72486297,9.780916392,1.211944739,11475040.03,1626.865459,375.8694105,268.0086834,247.4126522,0.173677456,0.711437211,0.350268475,1.312516067,2.530129558,0.972285314,0.1006966,0.730715323,0.18544377,4.571168638,0.036044725,0.392596677,0.019039692,42.50111119,-0.024255365,0.128449515,-1.102097713,16.47962147,-49.57939352,42.20975937,83.00660268,0.760201465,0.22644567,17.91134441,4.998196984,271.5779239,16.51643252,-0.511502324,-0.714039286,25.95133108,11457286.82,1.3671875,242.1910837,1.982390224,0.043326358,0.139899197,1.002018829,1.877568636,1.421700065,0.016499278,271.5779239,2.88e-05,2.183333333,1.316666667,14,4,17.696687105282436,2.9823217552540666,0.1907382200846205,0.8528571428571428,3.202959018411107,0.22774228479008893,-0.7824830394982527
145.3761946,145.3761946,462.4363234,394.2857143,167.6974362,204.7894716,204.7615487,120,107,0.9375,0.8359375,0.362638979,28122.43009,627.1428571,0.001431387,0.0027472,0.004178586,0.521034782,0.342552839,0.657447137,0.0625,4.679957753,0.010524768,0.00753636,678.8070213,11.46718721,32.41512783,12.97998631,1.348548034,11636372.43,3710.345753,546.6788939,415.8413655,367.652013,0.207062504,0.712389111,0.355859752,1.323868806,2.766335318,0.966798619,0.121462511,0.747721335,0.18552819,4.609087731,0.035748165,0.395291129,0.020822557,45.51795587,-0.024423606,0.130151762,-1.065163858,16.60611764,-58.78527732,63.90942227,89.09856712,0.719810671,0.214760778,17.42864709,7.032171492,275.763143,16.6402439,-0.405737226,-0.27743202,25.39736154,11629704.12,1.3671875,255.9142235,2.149595974,0.044874131,0.152147296,1.001961209,1.809597151,1.422756897,0.016939481,275.763143,2.29e-05,2.166666667,1.4,14,4,17.696687105282436,2.9823217552540666,0.1907382200846205,0.8528571428571428,3.202959018411107,0.22774228479008893,-0.7824830394982527
117.1131502,117.1131502,566.952381,605.7142857,161.6566406,190.8595158,190.8595139,91,73,0.875,0.701923077,0.28513266,26132.86945,560.0,0.002360434,0.00325167,0.005612104,0.725914484,0.420597017,0.579402965,0.125,4.545275981,0.011434041,0.010090979,445.8690016,10.39181043,10.60372814,3.716084312,0.722170676,7782245.959,83795.21142,22393.15659,11769.86565,5301.918415,0.176280536,0.615559688,0.389904728,1.247261273,2.430729105,1.06177242,0.086517949,0.756363102,0.150950238,6.769329128,0.055456402,0.407171266,0.079131575,15.68351403,-0.040161805,0.097681869,1.014433513,13.67835475,-37.68688847,38.0415183,99.80055574,0.871176471,1.693860904,23.94533879,11.60111176,187.0973888,13.7159201,0.037707902,0.280398661,15.65821764,7901311.493,1.3671875,148.9139661,3.484992378,0.108331322,0.422472087,1.030889151,2.073298566,1.223790757,0.009541748,187.0973888,1.35e-05,1.766666667,1.15,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
119.5812515,119.5812515,557.129506,560.0,168.2207091,189.9199819,189.9125102,92,76,0.867924528,0.716981132,0.301941842,28298.20696,662.8571429,0.001463726,0.002901622,0.004365348,0.504450724,0.335305581,0.664694396,0.9375,4.64946608,0.012413848,0.009316398,405.550821,11.1234212,11.62995529,3.327399404,0.796833552,11357491.35,76093.97826,18967.30937,5157.05307,6229.252214,0.20616675,0.64090114,0.400753584,1.258342005,2.635257624,1.048597693,0.102039955,0.765891096,0.159694764,6.469977717,0.066242858,0.407488818,0.063820648,18.17080423,-0.036974916,0.094459342,4.659642278,15.82148463,-37.68570199,38.02426198,102.0185456,0.780733083,0.919604638,28.34209322,9.362752125,250.3193759,16.49338176,-0.124954351,-0.536475977,22.87042439,11425328.96,1.3671875,205.9635542,3.349257259,0.109360676,0.352048975,1.026367205,2.029419925,1.255260031,0.008922567,250.3193759,8.95e-06,1.8,1.283333333,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
111.7126293,111.7126293,578.8349515,597.1428571,147.4635622,180.5950327,180.5912006,90,78,0.882352941,0.764705882,0.254759257,21745.50218,662.8571429,0.002336516,0.002858381,0.005194897,0.817426165,0.44977132,0.550228661,0.125,4.668454235,0.01194187,0.008856549,428.8474067,11.00735469,12.40462543,3.932941317,0.952012397,10549777.05,86235.32518,20110.66637,6580.201623,7410.988702,0.207958426,0.657489492,0.405815151,1.281969084,2.754560151,1.048800993,0.107292813,0.77812774,0.167745047,6.213464563,0.066813417,0.408687548,0.068778521,17.46224529,-0.040143777,0.096264328,3.237362707,15.60261334,-37.68570199,38.02374815,99.72648309,0.717232143,0.483382235,26.4874082,10.30236391,243.4415432,15.93493208,-0.074002609,-0.378941922,21.52221039,10664726.54,1.3671875,208.3710013,3.405143992,0.116323626,0.377338729,1.032354668,2.139093127,1.249524058,0.009266821,243.4415432,1.32e-05,1.733333333,1.35,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
105.6300834,105.6300834,595.8428571,609.2857143,116.5112056,151.6539747,151.653799,81,71,0.818181818,0.717171717,0.195540157,13574.86102,534.2857143,0.001007244,0.00077625,0.001783495,1.297576474,0.564758775,0.435241169,0.5625,4.636617866,0.00591436,0.004763544,421.1050722,10.43068374,11.18021336,4.031612692,0.737880769,7335321.993,87951.5041,11486.40903,6105.981644,4128.669754,0.20433935,0.634522335,0.389736191,1.280860892,2.587759,1.047710148,0.107276802,0.758967155,0.160316538,5.975718662,0.052046423,0.399000518,0.066171961,19.07585434,-0.04000396,0.095015809,-0.565806432,13.28015036,-37.67701379,38.02374815,95.28754172,0.660095238,0.157008716,17.64264939,9.312124852,176.3623936,13.29219811,-0.081573684,0.015912954,18.09160377,7420666.281,1.3671875,155.249539,3.006933343,0.090414709,0.372016821,1.027904952,1.956901968,1.289294173,0.009028004,176.3623936,9.3e-06,1.683333333,1.516666667,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
109.0502833,109.0502833,585.0840336,616.4285714,127.8616533,135.6122597,135.5988159,83,71,0.821782178,0.702970297,0.218535537,16348.60238,534.2857143,0.001078897,0.005224926,0.006303823,0.206490484,0.1711497,0.828850284,0.3125,4.446184656,0.009317304,0.009276811,398.7310813,9.946377757,10.34850567,4.30245265,0.728384942,6986333.818,32063.35359,8974.649413,5465.981945,3623.454451,0.19614002,0.637965147,0.394926121,1.261429358,2.597256916,1.039210119,0.101000342,0.742886612,0.161638369,5.979729779,0.055506542,0.399267874,0.064106175,19.12374336,-0.039134919,0.092493131,-0.483956514,12.93393307,-37.64539941,38.03006673,96.44773833,0.647127329,0.133296957,17.11097663,9.093598257,167.2866246,12.94298414,-0.046998884,0.079941667,18.36090914,7035875.219,1.3671875,148.1978298,3.159869085,0.098642227,0.36384953,1.023980003,2.082424703,1.268021054,0.008554979,167.2866246,1.14e-05,1.716666667,1.55,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
111.8157551,111.8157551,570.6318681,592.8571429,125.6185367,148.8801072,148.8798487,82,67,0.796116505,0.650485437,0.220139364,15780.01676,508.5714286,0.000168271,0.001712114,0.001880385,0.098282281,0.089487268,0.910512679,0.6875,4.552439767,0.006976713,0.006289696,422.2366067,10.01089119,10.72037025,4.097497571,0.576301607,6122016.726,26580.42606,7604.960385,3398.931311,3193.818116,0.158953702,0.612461972,0.388760056,1.245394957,2.577307368,1.050374321,0.086429021,0.742093555,0.153540406,6.020969704,0.054698423,0.403296252,0.057160713,21.33002559,-0.041890443,0.094357052,-0.034454642,12.0791579,-37.62316012,38.04109565,95.98885398,0.652872841,0.150898556,16.16115807,9.424449696,145.9060556,12.07920704,0.058642423,0.358089163,15.75927977,6128104.196,1.3671875,132.084499,3.158511639,0.089790536,0.334750904,1.018940169,1.893319724,1.278698917,0.008903253,145.9060556,1.51e-05,1.75,1.533333333,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
114.1595283,114.1595283,563.3877551,588.5714286,131.8514724,164.1519403,164.1401873,84,69,0.807692308,0.663461538,0.234033259,17384.81077,508.5714286,0.000594786,0.00214633,0.002741116,0.277117691,0.216986808,0.783013156,0.5625,4.719327327,0.008755024,0.005685038,402.3848969,9.501378548,10.15902272,3.836142381,0.495284093,4822478.602,9832.528822,4103.731302,1735.001882,1132.919698,0.165656099,0.611782,0.385460402,1.234637406,2.415972549,1.031440838,0.097077163,0.742548342,0.154165298,5.890967117,0.046666917,0.411946275,0.044467475,26.79192803,-0.04143728,0.091547496,-0.010649539,10.73136823,-37.56968397,38.04109565,94.01067757,0.725592334,0.380246128,14.15339422,8.698340774,115.1622642,10.73137352,0.22883992,0.987745082,12.76048332,4836819.859,1.3671875,99.46947337,2.909152657,0.067792957,0.277539201,1.012763269,1.892787134,1.363151126,0.008380944,115.1622642,1.8e-05,1.766666667,1.383333333,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
117.878126,117.878126,555.1134846,577.1428571,146.6284627,171.6134448,171.6105469,88,74,0.830188679,0.698113208,0.264141417,21499.90606,507.1428571,0.002528646,0.003570468,0.006099114,0.708211553,0.414592415,0.585407569,0.125,4.563452258,0.010666226,0.010287827,366.4853162,8.726472524,10.40058734,4.216038087,0.595391577,6417741.551,35977.81763,7143.357524,3182.035913,1950.443143,0.215088487,0.648509877,0.396109321,1.25300223,2.611162976,1.016680568,0.117706657,0.744074721,0.167328174,5.86076936,0.050621516,0.411213287,0.054034875,21.73853551,-0.03959979,0.087905687,0.223492499,12.39482974,-37.61119781,38.03789111,99.77848874,0.740303571,0.903144018,17.71394377,10.15177929,153.6318043,12.39684449,0.245894669,0.479638655,15.47540668,6454633.635,1.3671875,136.9416513,3.131916027,0.081821197,0.321146761,1.01933531,1.954142224,1.301944697,0.00772741,153.6318043,1.58e-05,1.8,1.35,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
126.955764,126.955764,517.1055901,517.1428571,147.8551128,158.671986,158.6633637,100,83,0.877192982,0.728070175,0.285928282,21861.13437,510.0,0.001733504,0.002259282,0.003992786,0.7672809,0.434158995,0.565840979,0.1875,4.497618686,0.010549538,0.009853283,379.761089,10.60475769,11.77955389,4.406615884,0.670891045,8358329.762,43196.03087,9018.739768,4427.336132,3547.193064,0.258738513,0.656942352,0.405899538,1.272654058,2.821975831,1.020924585,0.150947754,0.734128362,0.170758023,5.736566974,0.057673872,0.406597424,0.057284169,20.68605554,-0.040223985,0.089699402,0.18005415,14.15251638,-37.66991065,38.03789111,103.9768126,0.647774086,0.276299759,20.80446807,11.11960416,200.2937198,14.15366169,0.102048587,0.025867004,18.52193363,8413697.849,1.3671875,185.528136,3.219776786,0.091325856,0.335317168,1.019833953,2.053560683,1.272245762,0.008045983,200.2937198,1.33e-05,1.933333333,1.45,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
130.9405151,130.9405151,501.5486194,478.5714286,149.4054506,175.3636337,175.3630302,111,92,0.940677966,0.779661017,0.29788827,22321.98868,545.7142857,0.001976096,0.001839124,0.00381522,1.074476542,0.517950683,0.482049291,0.125,4.556543186,0.009775254,0.008893757,410.9656722,13.26279629,12.98832266,4.659435644,1.188721971,11210622.76,98018.49762,18328.1038,11205.24275,7287.780712,0.258614047,0.689538051,0.425066727,1.252908068,2.749817436,1.01789008,0.155061658,0.727340709,0.182514711,5.981950332,0.075966026,0.422987245,0.070853112,16.68607142,-0.041996492,0.093609403,1.453315658,16.33665603,-37.68974329,38.04461861,121.9299504,0.703495798,1.460110859,28.93600476,10.40815664,266.8863304,16.40117242,-0.012202983,-0.249804247,19.98525579,11297935.19,1.3671875,245.1847812,3.686262748,0.125075718,0.390281299,1.028914193,2.098488751,1.204548711,0.00876272,266.8863304,1.31e-05,2.0,1.433333333,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
116.4563294,116.4563294,561.3746631,595.7142857,155.5860057,193.6037953,193.6021311,95,79,0.904761905,0.752380952,0.277151813,24207.00518,668.5714286,0.000984827,0.00313689,0.004121717,0.313950138,0.238936113,0.761063863,0.1875,4.756455084,0.010984505,0.006952142,432.5847267,13.526254,12.62743298,4.577128018,1.114718463,12149215.28,76239.07199,18035.31211,11959.72057,6372.628634,0.21825975,0.676630694,0.421141153,1.243929631,2.38916206,1.034722732,0.118543545,0.742900617,0.17566676,6.275943424,0.07563772,0.422737851,0.066846818,17.80755873,-0.041369075,0.095820352,0.934427539,17.05690082,-37.69341469,38.04461861,116.0880608,0.599600614,0.285613912,27.92230209,10.2497078,290.9378657,17.082477,-0.069480887,-0.489499929,23.34196167,12256062.86,1.3671875,262.6230495,3.568719191,0.115647327,0.374922733,1.028107521,2.247516962,1.236147688,0.00918154,290.9378657,2.24e-05,1.783333333,1.566666667,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
109.446467,109.446467,586.3932107,618.5714286,141.3588464,195.7010423,195.6977052,85,73,0.85,0.73,0.241064944,19982.32346,667.1428571,0.000711265,0.002331189,0.003042455,0.305108277,0.233780049,0.766219918,1.1875,4.733654603,0.010494581,0.006784413,411.7417406,10.3354241,10.00032572,3.604229652,0.598224161,10759496.52,28817.55336,5080.472188,3460.324308,1586.495169,0.177269538,0.621103557,0.393787646,1.236337817,2.317214662,1.045484405,0.099773334,0.744322713,0.155198529,6.389751872,0.057431082,0.409018053,0.041654354,26.52165262,-0.040700934,0.092757642,0.633414689,15.96914341,-37.69341469,38.03152647,101.163168,0.655460317,0.230876431,23.70856763,10.43127784,255.0135413,15.98170064,-0.084647292,-0.453617405,23.04349786,10727419.73,1.3671875,214.9963143,3.00358639,0.080495238,0.263757761,1.015407124,1.929041662,1.330964672,0.00860398,255.0135413,1.42e-05,1.7,1.516666667,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
126.6980867,126.6980867,523.0594185,541.4285714,155.9419539,184.9813343,184.980099,90,75,0.803571429,0.669642857,0.298134301,24317.89298,644.2857143,0.001395329,0.001194011,0.00258934,1.168607003,0.538874495,0.461125467,1.1875,4.593260014,0.010343576,0.007999567,393.7887335,14.18621206,12.58695953,4.057157299,0.755630775,11304675.74,32511.26505,7776.047193,2746.759939,2568.184337,0.305249762,0.658818025,0.41607072,1.25820329,2.547023422,1.003647807,0.186635475,0.730016169,0.171109171,5.601018724,0.059201758,0.405713644,0.045542559,25.32654622,-0.039824166,0.091985948,1.274824112,16.37206721,-37.69138302,38.03152647,101.4741621,0.625593985,0.153488705,23.19834398,9.020831461,268.0445848,16.42162481,-0.182015734,-0.698432039,25.27030729,11326129.98,1.3671875,240.8762616,2.872750313,0.081935369,0.281942254,1.019188588,2.009946366,1.312744385,0.008461415,268.0445848,1.39e-05,1.9,1.6,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
144.8256042,144.8256042,455.9432933,397.1428571,145.0901613,180.7706336,180.7704078,111,94,0.853846154,0.723076923,0.318219751,21051.15491,477.1428571,0.000715284,0.002764528,0.003479812,0.258736224,0.205552378,0.794447594,1.75,4.791438224,0.010153795,0.005858151,354.2743418,19.5767724,15.77861119,4.995904237,0.808289743,8181349.457,24237.39276,5666.23891,2480.89915,2010.310124,0.445683594,0.70644238,0.437594868,1.283322995,2.91070253,0.9490115,0.339856168,0.718440883,0.191538944,4.728932342,0.047905944,0.4063815,0.045498458,27.36190549,-0.035899914,0.090117745,-0.14781419,13.94476554,-37.69138302,38.01838352,93.99400356,0.668298555,0.147969809,17.54952763,7.771425386,194.456486,13.94554893,-0.309666435,-0.525229406,20.83732705,8168090.073,1.3671875,183.2313652,2.466405012,0.063922665,0.282144006,1.015219654,1.845925519,1.326132858,0.008121208,194.456486,4.74e-05,2.2,1.5,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
145.0776289,145.0776289,453.5497835,392.1428571,142.7649578,176.8660552,176.861686,120,103,0.916030534,0.786259542,0.314772409,20381.83317,477.1428571,0.001073294,0.002486636,0.00355993,0.431624833,0.301492977,0.698506995,0.125,4.774842324,0.008030552,0.005144882,338.4884548,16.88890696,13.67878907,5.160229641,0.73475311,6232785.589,1866.579391,877.5406959,541.8139141,289.6422969,0.430683585,0.709501299,0.420183769,1.275369268,3.016288728,0.933478473,0.333485696,0.710028561,0.192533512,4.755840368,0.043476613,0.408217257,0.024479044,41.98162385,-0.03487691,0.087716528,-0.274327642,12.16851547,-37.68928248,37.93664605,91.20920575,0.694651163,0.163175388,14.18034742,6.226801303,148.0727686,12.1716073,-0.420168699,-0.43685338,18.54768131,6222217.021,1.3671875,132.8443447,2.269675913,0.051937459,0.174084445,1.0040031,1.84725985,1.395413786,0.007694189,148.0727686,4.63e-05,2.216666667,1.45,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
134.8360077,134.8360077,487.4941452,496.4285714,143.223688,154.1814441,154.1748257,110,94,0.909090909,0.776859504,0.293795709,20513.02481,467.1428571,0.001800551,0.00364354,0.005444091,0.494176391,0.330734975,0.669265007,0.0625,4.57636605,0.010017931,0.008384473,351.9678266,12.56562065,11.10360224,5.009572553,0.714524098,6587170.382,2614.841933,865.338212,318.5503545,404.852194,0.335616905,0.685592964,0.400607898,1.262882189,2.898150119,0.961029865,0.251983532,0.72373124,0.181169399,5.198806065,0.048684187,0.405857645,0.025059865,39.28139564,-0.035483091,0.088410029,-0.160513812,12.51941464,-37.68928248,37.93664605,93.67076771,0.678344156,0.165100308,15.45360617,5.564814818,156.7357429,12.52044359,-0.411676246,-0.553051244,19.51397953,6583983.318,1.3671875,140.8296545,2.313018591,0.057098797,0.176991412,1.004571257,1.926504505,1.379790681,0.007816333,156.7357429,2.82e-05,2.05,1.483333333,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
133.8629925,133.8629925,489.9063232,502.8571429,142.6358635,144.5532139,144.5527799,102,82,0.842975207,0.67768595,0.29114926,20344.98955,518.5714286,0.00549326,0.003104856,0.008598116,1.769248115,0.638891151,0.361108838,0.0625,3.676727388,0.011028446,0.021302913,367.5846771,12.25799575,12.04732886,4.83438781,0.829149559,5814598.755,28104.83912,7936.36104,1454.681673,1372.929822,0.320980224,0.685351275,0.406198483,1.26273258,2.602217671,0.970848144,0.23251752,0.725931049,0.180517138,5.323505788,0.054402488,0.408004872,0.046575624,25.22521832,-0.036135645,0.089998943,-0.517981286,11.79313566,-37.67033873,38.02852281,98.41770686,0.631550152,0.114652084,15.00205678,7.463122121,139.0780486,11.80450563,-0.337345324,-0.198853213,17.4544191,5852546.835,1.3671875,128.2820463,2.745410483,0.071992853,0.287220637,1.012239022,1.984106802,1.305983778,0.00809981,139.0780486,2.71e-05,2.05,1.583333333,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
126.2313112,126.2313112,520.8447205,537.1428571,149.4148178,168.3514026,168.3415965,100,81,0.877192982,0.710526316,0.286870178,22324.78778,525.7142857,0.001219831,0.002306497,0.003526328,0.528867311,0.345921001,0.65407897,0.0625,4.649429742,0.008721373,0.006493707,384.9195039,11.49303843,11.28723885,4.715372201,0.790599762,4404709.79,18936.35497,8091.311457,1753.132026,1250.724545,0.270503583,0.669607585,0.40351928,1.253253227,2.702526923,0.998787674,0.183439263,0.717655446,0.174054039,5.581759554,0.051670406,0.409358389,0.05492311,20.81850306,-0.037689953,0.091527086,-0.392974776,10.25170265,-37.68993635,38.02852281,97.34909614,0.646832298,0.169655142,13.32579826,8.811628553,105.0974072,10.25923176,-0.294329753,1.05805693,13.26440149,4420577.126,1.3671875,94.86772948,3.16992338,0.080658149,0.324813719,1.01708532,1.871651024,1.269247968,0.008377207,105.0974072,1.67e-05,1.933333333,1.55,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
112.781966,112.781966,576.0851648,606.4285714,142.4817864,182.7426826,182.7384193,84,74,0.815533981,0.718446602,0.247327644,20301.05947,532.8571429,0.000157572,0.004640098,0.00479767,0.033958857,0.032843528,0.967156451,0.3125,4.641667347,0.010897635,0.008724667,390.4770385,9.290814382,9.898886829,4.415920836,0.636192764,3786979.034,17275.4097,2973.409809,1093.606174,763.9905931,0.177904161,0.632582157,0.386399398,1.236814729,2.701120394,1.027907912,0.111588637,0.725750049,0.159563353,5.836833182,0.053763228,0.403815937,0.047842954,21.90071853,-0.037686309,0.091849125,-0.172270129,9.518862749,-37.68993635,37.97708892,98.64693815,0.642288786,0.153911496,12.44980271,7.806968873,90.60874804,9.520421474,-0.168068775,0.74816608,13.11545045,3806813.851,1.3671875,82.24745207,3.059636746,0.07871991,0.292397194,1.013796057,1.910491678,1.258869543,0.008436262,90.60874804,1.11e-05,1.75,1.566666667,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
117.0382391,117.0382391,554.4859813,601.4285714,137.3052622,167.902758,167.902652,79,71,0.745283019,0.669811321,0.24762621,18852.73502,507.1428571,0.000790375,0.004580917,0.005371292,0.172536487,0.147148075,0.852851906,0.6875,4.524691147,0.00943606,0.00869721,402.0676451,8.771794609,10.04748492,4.308505902,0.498147569,4260189.984,8554.580583,2570.683725,779.985165,778.4620032,0.159686523,0.612546557,0.38371067,1.223583342,2.321438949,1.034412633,0.095510146,0.728163272,0.152623735,5.783429365,0.056225171,0.397737375,0.041730656,26.1404579,-0.037788366,0.092729642,-0.675265744,10.06216704,-37.6812076,37.97344522,99.38649709,0.625639098,0.118964448,13.30055362,6.095760948,101.2472055,10.08479991,-0.16785191,-0.411948682,15.79899861,4271533.951,1.3671875,92.72489439,2.704316897,0.070745431,0.263727388,1.009542868,1.945051964,1.298331461,0.008598787,101.2472055,1.69e-05,1.8,1.6,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
125.6447213,125.6447213,520.3007519,501.4285714,148.8935771,188.9580567,188.9455448,94,84,0.831858407,0.743362832,0.286168291,22169.2973,685.7142857,0.000607722,0.001923639,0.002531361,0.315922787,0.240076994,0.759922967,0.875,4.758755866,0.010200741,0.006636634,400.3884407,11.39012847,11.8390826,4.575260382,0.643232213,9175817.02,37778.42258,7707.648886,5803.377675,2785.521395,0.203547338,0.650675677,0.40407333,1.235891615,2.465957259,1.023182875,0.113291258,0.729158615,0.165903734,5.907721607,0.057889743,0.410889556,0.055278704,22.41282214,-0.038380208,0.093161494,-0.141026323,14.82102551,-37.68769154,38.04047489,102.0600285,0.639032258,0.223574818,19.990691,10.77066348,219.6627972,14.82169645,0.057624908,-0.077164072,20.04591921,9226672.798,1.3671875,193.1731053,3.152636433,0.082690629,0.326450801,1.017162697,2.112166943,1.30914188,0.008679064,219.6627972,2.52e-05,1.916666667,1.566666667,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
126.1490483,126.1490483,518.8695652,508.5714286,149.8182863,187.1450095,187.1433442,98,86,0.859649123,0.754385965,0.288739784,22445.51892,687.1428571,0.001149244,0.00138049,0.002529733,0.832489774,0.454294363,0.545705598,0.6875,4.702230394,0.010950676,0.007556551,385.6821046,10.97484526,12.46010329,3.900122613,0.785937942,10976724.31,56818.68119,11817.62556,8336.71635,3636.543384,0.236625838,0.663255614,0.410844901,1.2402526,2.782277746,1.008025918,0.138056219,0.730852417,0.17121532,5.968817651,0.065899692,0.419625202,0.060092973,20.28811451,-0.039052825,0.091242711,1.160952232,16.18009107,-37.68769154,38.04218694,98.98748599,0.727473868,0.358572213,25.43090286,10.78280848,261.7953469,16.22168786,0.00027836,-0.355034743,21.82029326,11052012.6,1.3671875,232.9369419,3.370314932,0.095437183,0.346629267,1.020687147,2.119407122,1.279765576,0.008325232,261.7953469,1.35e-05,1.933333333,1.383333333,15,1,16.795877439077813,4.425997678293646,0.24132304774831756,1.0735714285714293,3.0734980305525474,0.17721816505468765,0.1250075832695572
